"","genres","movie_title","director_name","content_rating","imdb_score","title_year","number"
"1544","Adventure","Pirates of the Caribbean: On Stranger Tides ","Rob Marshall","PG-13",6.7,2011,1
"1545","Adventure","Pirates of the Caribbean: The Curse of the Black Pearl ","Gore Verbinski","PG-13",8.1,2003,1
"1546","Adventure","Planet 51 ","Jorge Blanco","PG",6.1,2009,1
"1547","Adventure","Pocahontas ","Mike Gabriel","G",6.6,1995,1
"1548","Adventure","Pompeii ","Paul W.S. Anderson","PG-13",5.6,2014,1
"1549","Adventure","Ponyo ","Hayao Miyazaki","G",7.7,2008,1
"1550","Adventure","Pootie Tang ","Louis C.K.","PG-13",5.2,2001,1
"1551","Adventure","Poseidon ","Wolfgang Petersen","PG-13",5.6,2006,1
"1552","Adventure","Predators ","Nimród Antal","R",6.4,2010,1
"1553","Adventure","Prince of Persia: The Sands of Time ","Mike Newell","PG-13",6.6,2010,1
"1554","Adventure","Princess Mononoke ","Hayao Miyazaki","PG-13",8.4,1997,1
"1555","Adventure","Prometheus ","Ridley Scott","R",7,2012,1
"1556","Adventure","Puss in Boots ","Chris Miller","PG",6.7,2011,1
"1557","Adventure","Quantum of Solace ","Marc Forster","PG-13",6.7,2008,1
"1558","Adventure","Quigley Down Under ","Simon Wincer","PG-13",6.8,1990,1
"1559","Adventure","Rabbit-Proof Fence ","Phillip Noyce","PG",7.5,2002,1
"1560","Adventure","Race to Witch Mountain ","Andy Fickman","PG",5.7,2009,1
"1561","Adventure","Raiders of the Lost Ark ","Steven Spielberg","PG",8.5,1981,1
"1562","Adventure","Raise the Titanic ","Jerry Jameson","PG",4.7,1980,1
"1563","Adventure","Rambo III ","Peter MacDonald","R",5.7,1988,1
"1564","Adventure","Rambo: First Blood Part II ","George P. Cosmatos","R",6.4,1985,1
"1565","Adventure","Ramona and Beezus ","Elizabeth Allen Rosenbaum","G",6.7,2010,1
"1566","Adventure","Rango ","Gore Verbinski","PG",7.2,2011,1
"1567","Adventure","Rapa Nui ","Kevin Reynolds","R",6.4,1994,1
"1568","Adventure","Rat Race ","Jerry Zucker","PG-13",6.4,2001,1
"1569","Adventure","Red Cliff ","John Woo","R",7.4,2008,1
"1570","Adventure","Red Tails ","Anthony Hemingway","PG-13",5.9,2012,1
"1571","Adventure","Reign of Fire ","Rob Bowman","PG-13",6.2,2002,1
"1572","Adventure","Reindeer Games ","John Frankenheimer","R",5.7,2000,1
"1573","Adventure","Rescue Dawn ","Werner Herzog","PG-13",7.3,2006,1
"1574","Adventure","Resident Evil: Afterlife ","Paul W.S. Anderson","R",5.9,2010,1
"1575","Adventure","Return to Never Land ","Robin Budd","G",5.8,2002,1
"1576","Adventure","Return to the Blue Lagoon ","William A. Graham","PG-13",5.1,1991,1
"1577","Adventure","Rio ","Carlos Saldanha","G",7,2011,1
"1578","Adventure","Rio 2 ","Carlos Saldanha","G",6.4,2014,1
"1579","Adventure","Rise of the Guardians ","Peter Ramsey","PG",7.3,2012,1
"1580","Adventure","Risen ","Kevin Reynolds","PG-13",6.3,2016,1
"1581","Adventure","Roar ","Noel Marshall","PG",6.4,1981,1
"1582","Adventure","Rob Roy ","Michael Caton-Jones","R",6.9,1995,1
"1583","Adventure","Robin Hood ","Ridley Scott","PG-13",6.7,2010,1
"1584","Adventure","Robin Hood: Prince of Thieves ","Kevin Reynolds","PG-13",6.9,1991,1
"1585","Adventure","Robots ","Chris Wedge","PG",6.3,2005,1
"1586","Adventure","Ronin ","John Frankenheimer","R",7.3,1998,1
"1587","Adventure","Rugrats Go Wild ","John Eng","PG",5.6,2003,1
"1588","Adventure","Rugrats in Paris: The Movie ","Stig Bergqvist","G",6.1,2000,1
"1589","Adventure","S.W.A.T. ","Clark Johnson","PG-13",6,2003,1
"1590","Adventure","Sahara ","Breck Eisner","PG-13",6,2005,1
"1591","Adventure","San Andreas ","Brad Peyton","PG-13",6.1,2015,1
"1592","Adventure","Sanctum ","Alister Grierson","R",5.9,2011,1
"1593","Adventure","Scooby-Doo ","Raja Gosnell","PG",4.9,2002,1
"1594","Adventure","Scooby-Doo 2: Monsters Unleashed ","Raja Gosnell","PG",4.9,2004,1
"1595","Adventure","Seeking a Friend for the End of the World ","Lorene Scafaria","R",6.7,2012,1
"1596","Adventure","Serenity ","Joss Whedon","PG-13",8,2005,1
"1597","Adventure","Seven Samurai ","Akira Kurosawa","Unrated",8.7,1954,1
"1598","Adventure","Seven Years in Tibet ","Jean-Jacques Annaud","PG-13",7,1997,1
"1599","Adventure","Seventh Son ","Sergey Bodrov","PG-13",5.5,2014,1
"1600","Adventure","Sex Drive ","Sean Anders","R",6.5,2008,1
"1601","Adventure","Shanghai Knights ","David Dobkin","PG-13",6.2,2003,1
"1602","Adventure","Shanghai Noon ","Tom Dey","PG-13",6.6,2000,1
"1603","Adventure","Shanghai Surprise ","Jim Goddard","PG-13",3,1986,1
"1604","Adventure","Shark Tale ","Bibo Bergeron","PG",6,2004,1
"1605","Adventure","Sherlock Holmes ","Guy Ritchie","PG-13",7.6,2009,1
"1606","Adventure","Sherlock Holmes: A Game of Shadows ","Guy Ritchie","PG-13",7.5,2011,1
"1607","Adventure","Shrek ","Andrew Adamson","PG",7.9,2001,1
"1608","Adventure","Shrek 2 ","Andrew Adamson","PG",7.2,2004,1
"1609","Adventure","Shrek Forever After ","Mike Mitchell","PG",6.4,2010,1
"1610","Adventure","Shrek the Third ","Chris Miller","PG",6.1,2007,1
"1611","Adventure","Sideways ","Alexander Payne","R",7.5,2004,1
"1612","Adventure","Silent Hill ","Christophe Gans","R",6.6,2006,1
"1613","Adventure","Silent Hill: Revelation 3D ","Michael J. Bassett","R",5,2012,1
"1614","Adventure","Sinbad: Legend of the Seven Seas ","Patrick Gilmore","PG",6.7,2003,1
"1615","Adventure","Six Days Seven Nights ","Ivan Reitman","PG-13",5.7,1998,1
"1616","Adventure","Six-String Samurai ","Lance Mungia","PG-13",6.7,1998,1
"1617","Adventure","Sky Captain and the World of Tomorrow ","Kerry Conran","PG",6.1,2004,1
"1618","Adventure","Sky High ","Mike Mitchell","PG",6.2,2005,1
"1619","Adventure","Small Soldiers ","Joe Dante","PG-13",6.1,1998,1
"1620","Adventure","Snow Day ","Chris Koch","PG",4.9,2000,1
"1621","Adventure","Snow Dogs ","Brian Levant","PG",5.1,2002,1
"1622","Adventure","Snow White and the Huntsman ","Rupert Sanders","PG-13",6.1,2012,1
"1623","Adventure","Space Chimps ","Kirk De Micco","G",4.5,2008,1
"1624","Adventure","Space Cowboys ","Clint Eastwood","PG-13",6.4,2000,1
"1625","Adventure","Space Jam ","Joe Pytka","PG",6.3,1996,1
"1626","Adventure","Spaceballs ","Mel Brooks","PG",7.1,1987,1
"1627","Adventure","Spaced Invaders ","Patrick Read Johnson","PG",5.3,1990,1
"1628","Adventure","Spectre ","Sam Mendes","PG-13",6.8,2015,1
"1629","Adventure","Speed ","Jan de Bont","R",7.2,1994,1
"1630","Adventure","Sphinx ","Franklin J. Schaffner","PG",5.2,1981,1
"1631","Adventure","Spider-Man ","Sam Raimi","PG-13",7.3,2002,1
"1632","Adventure","Spider-Man 2 ","Sam Raimi","PG-13",7.3,2004,1
"1633","Adventure","Spirit: Stallion of the Cimarron ","Kelly Asbury","G",7,2002,1
"1634","Adventure","Spirited Away ","Hayao Miyazaki","PG",8.6,2001,1
"1635","Adventure","Spy Kids ","Robert Rodriguez","PG",5.4,2001,1
"1636","Adventure","Spy Kids 2: Island of Lost Dreams ","Robert Rodriguez","PG",5.1,2002,1
"1637","Adventure","Spy Kids 3-D: Game Over ","Robert Rodriguez","PG",4.1,2003,1
"1638","Adventure","Spy Kids: All the Time in the World in 4D ","Robert Rodriguez","PG",3.6,2011,1
"1639","Adventure","Stand by Me ","Rob Reiner","R",8.1,1986,1
"1640","Adventure","Star Trek ","J.J. Abrams","PG-13",8,2009,1
"1641","Adventure","Star Trek Beyond ","Justin Lin","PG-13",7.5,2016,1
"1642","Adventure","Star Trek II: The Wrath of Khan ","Nicholas Meyer","PG",7.7,1982,1
"1643","Adventure","Star Trek III: The Search for Spock ","Leonard Nimoy","PG",6.6,1984,1
"1644","Adventure","Star Trek Into Darkness ","J.J. Abrams","PG-13",7.8,2013,1
"1645","Adventure","Star Trek IV: The Voyage Home ","Leonard Nimoy","PG",7.3,1986,1
"1646","Adventure","Star Trek V: The Final Frontier ","William Shatner","PG",5.4,1989,1
"1647","Adventure","Star Trek VI: The Undiscovered Country ","Nicholas Meyer","PG",7.2,1991,1
"1648","Adventure","Star Trek: First Contact ","Jonathan Frakes","PG-13",7.6,1996,1
"1649","Adventure","Star Trek: Generations ","David Carson","PG",6.6,1994,1
"1650","Adventure","Star Trek: Insurrection ","Jonathan Frakes","PG",6.4,1998,1
"1651","Adventure","Star Trek: Nemesis ","Stuart Baird","PG-13",6.4,2002,1
"1652","Adventure","Star Trek: The Motion Picture ","Robert Wise","PG",6.4,1979,1
"1653","Adventure","Star Wars: Episode I - The Phantom Menace ","George Lucas","PG",6.5,1999,1
"1654","Adventure","Star Wars: Episode II - Attack of the Clones ","George Lucas","PG",6.7,2002,1
"1655","Adventure","Star Wars: Episode III - Revenge of the Sith ","George Lucas","PG-13",7.6,2005,1
"1656","Adventure","Star Wars: Episode IV - A New Hope ","George Lucas","PG",8.7,1977,1
"1657","Adventure","Star Wars: Episode V - The Empire Strikes Back ","Irvin Kershner","PG",8.8,1980,1
"1658","Adventure","Star Wars: Episode VI - Return of the Jedi ","Richard Marquand","PG",8.4,1983,1
"1659","Adventure","Stardust ","Matthew Vaughn","PG-13",7.7,2007,1
"1660","Adventure","Stealth ","Rob Cohen","PG-13",5,2005,1
"1661","Adventure","Steamboy ","Katsuhiro Ôtomo","PG-13",6.9,2004,1
"1662","Adventure","Strange Wilderness ","Fred Wolf","R",5.3,2008,1
"1663","Adventure","Street Fighter ","Steven E. de Souza","PG-13",3.8,1994,1
"1664","Adventure","Stuart Little ","Rob Minkoff","PG",5.9,1999,1
"1665","Adventure","Stuart Little 2 ","Rob Minkoff","PG",5.4,2002,1
"1666","Adventure","Suicide Squad ","David Ayer","PG-13",6.9,2016,1
"1667","Adventure","Sunshine ","Danny Boyle","R",7.3,2007,1
"1668","Adventure","Super Mario Bros. ","Annabel Jankel","PG",4,1993,1
"1669","Adventure","Superman ","Richard Donner","PG",7.3,1978,1
"1670","Adventure","Superman II ","Richard Lester","PG",6.8,1980,1
"1671","Adventure","Superman IV: The Quest for Peace ","Sidney J. Furie","PG",3.6,1987,1
"1672","Adventure","Superman Returns ","Bryan Singer","PG-13",6.1,2006,1
"1673","Adventure","Tangled ","Nathan Greno","PG",7.8,2010,1
"1674","Adventure","Teenage Mutant Ninja Turtles II: The Secret of the Ooze ","Michael Pressman","PG",6,1991,1
"1675","Adventure","Teenage Mutant Ninja Turtles III ","Stuart Gillard","PG",4.8,1993,1
"1676","Adventure","Terminator Genisys ","Alan Taylor","PG-13",6.6,2015,1
"1677","Adventure","Terminator Salvation ","McG","PG-13",6.6,2009,1
"1678","Adventure","Texas Rangers ","Steve Miner","PG-13",5.2,2001,1
"1679","Adventure","The 13th Warrior ","John McTiernan","R",6.6,1999,1
"1680","Adventure","The 5th Wave ","J Blakeson","PG-13",5.2,2016,1
"1681","Adventure","The Abyss ","James Cameron","PG-13",7.6,1989,1
"1682","Adventure","The Adventurer: The Curse of the Midas Box ","Jonathan Newman","PG",5.4,2013,1
"1683","Adventure","The Adventures of Elmo in Grouchland ","Gary Halvorson","G",5.8,1999,1
"1684","Adventure","The Adventures of Ford Fairlane ","Renny Harlin","R",6.3,1990,1
"1685","Adventure","The Adventures of Huck Finn ","Stephen Sommers","PG",6.2,1993,1
"1686","Adventure","The Adventures of Pinocchio ","Steve Barron","G",5.3,1996,1
"1687","Adventure","The Adventures of Rocky & Bullwinkle ","Des McAnuff","PG",4.1,2000,1
"1688","Adventure","The Adventures of Sharkboy and Lavagirl 3-D ","Robert Rodriguez","PG",3.5,2005,1
"1689","Adventure","The Adventures of Tintin ","Steven Spielberg","PG",7.4,2011,1
"1690","Adventure","The Amazing Spider-Man ","Marc Webb","PG-13",7,2012,1
"1691","Adventure","The Amazing Spider-Man 2 ","Marc Webb","PG-13",6.7,2014,1
"1692","Adventure","The Ant Bully ","John A. Davis","PG",5.9,2006,1
"1693","Adventure","The Art of War ","Christian Duguay","R",5.7,2000,1
"1694","Adventure","The Astronaut Farmer ","Michael Polish","PG",6.3,2006,1
"1695","Adventure","The Barbarians ","Ruggero Deodato","R",4.8,1987,1
"1696","Adventure","The Beach ","Danny Boyle","R",6.6,2000,1
"1697","Adventure","The Beast from 20,000 Fathoms ","Eugène Lourié","Approved",6.7,1953,1
"1698","Adventure","The BFG ","Steven Spielberg","PG",6.8,2016,1
"1699","Adventure","The Book of Eli ","Albert Hughes","R",6.9,2010,1
"1700","Adventure","The Book of Life ","Jorge R. Gutiérrez","PG",7.3,2014,1
"1701","Adventure","The Book of Mormon Movie, Volume 1: The Journey ","Gary Rogers","PG-13",3.3,2003,1
"1702","Adventure","The Borrowers ","Peter Hewitt","PG",5.8,1997,1
"1703","Adventure","The Bounty ","Roger Donaldson","PG",7,1984,1
"1704","Adventure","The Bourne Legacy ","Tony Gilroy","PG-13",6.7,2012,1
"1705","Adventure","The Boxtrolls ","Graham Annable","PG",6.8,2014,1
"1706","Adventure","The Bridge on the River Kwai ","David Lean","PG",8.2,1957,1
"1707","Adventure","The Brothers Bloom ","Rian Johnson","PG-13",6.9,2008,1
"1708","Adventure","The Brothers Grimm ","Terry Gilliam","PG-13",5.9,2005,1
"1709","Adventure","The Bucket List ","Rob Reiner","PG-13",7.4,2007,1
"1710","Adventure","The Cat in the Hat ","Bo Welch","PG",3.8,2003,1
"1711","Adventure","The Cave ","Bruce Hunt","PG-13",5.1,2005,1
"1712","Adventure","The Chronicles of Narnia: Prince Caspian ","Andrew Adamson","PG",6.6,2008,1
"1713","Adventure","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ","Andrew Adamson","PG",6.9,2005,1
"1714","Adventure","The Chronicles of Narnia: The Voyage of the Dawn Treader ","Michael Apted","PG",6.3,2010,1
"1715","Adventure","The Chronicles of Riddick ","David Twohy","PG-13",6.7,2004,1
"1716","Adventure","The Clan of the Cave Bear ","Michael Chapman","R",5.3,1986,1
"1717","Adventure","The Core ","Jon Amiel","PG-13",5.4,2003,1
"1718","Adventure","The Count of Monte Cristo ","Kevin Reynolds","PG-13",7.7,2002,1
"1719","Adventure","The Crocodile Hunter: Collision Course ","John Stainton","PG",5.4,2002,1
"1720","Adventure","The Croods ","Kirk De Micco","PG",7.3,2013,1
"1721","Adventure","The Darkest Hour ","Chris Gorak","PG-13",4.9,2011,1
"1722","Adventure","The Day After Tomorrow ","Roland Emmerich","PG-13",6.4,2004,1
"1723","Adventure","The Descent ","Neil Marshall","R",7.2,2005,1
"1724","Adventure","The Dukes of Hazzard ","Jay Chandrasekhar","PG-13",5.1,2005,1
"1725","Adventure","The Emperor's New Groove ","Mark Dindal","G",7.3,2000,1
"1726","Adventure","The Expendables ","Sylvester Stallone","R",6.5,2010,1
"1727","Adventure","The Expendables 2 ","Simon West","R",6.7,2012,1
"1728","Adventure","The Expendables 3 ","Patrick Hughes","PG-13",6.1,2014,1
"1729","Adventure","The Fifth Element ","Luc Besson","PG-13",7.7,1997,1
"1730","Adventure","The Forbidden Kingdom ","Rob Minkoff","PG-13",6.6,2008,1
"1731","Adventure","The Four Feathers ","Shekhar Kapur","PG-13",6.5,2002,1
"1732","Adventure","The Fugitive ","Andrew Davis","PG-13",7.8,1993,1
"1733","Adventure","The Ghost and the Darkness ","Stephen Hopkins","R",6.8,1996,1
"1734","Adventure","The Golden Child ","Michael Ritchie","PG-13",5.9,1986,1
"1735","Adventure","The Golden Compass ","Chris Weitz","PG-13",6.1,2007,1
"1736","Adventure","The Good, the Bad, the Weird ","Jee-woon Kim","R",7.3,2008,1
"1737","Adventure","The Grand Budapest Hotel ","Wes Anderson","R",8.1,2014,1
"1738","Adventure","The Green Inferno ","Eli Roth","R",5.4,2013,1
"1739","Adventure","The Grey ","Joe Carnahan","R",6.8,2011,1
"1740","Adventure","The Hitchhiker's Guide to the Galaxy ","Garth Jennings","PG",6.8,2005,1
"1741","Adventure","The Hobbit: The Battle of the Five Armies ","Peter Jackson","PG-13",7.5,2014,1
"1742","Adventure","The Hobbit: The Desolation of Smaug ","Peter Jackson","PG-13",7.9,2013,1
"1743","Adventure","The Host ","Andrew Niccol","PG-13",5.9,2013,1
"1744","Adventure","The Hunger Games ","Gary Ross","PG-13",7.3,2012,1
"1745","Adventure","The Hunger Games: Catching Fire ","Francis Lawrence","PG-13",7.6,2013,1
"1746","Adventure","The Hunger Games: Mockingjay - Part 1 ","Francis Lawrence","PG-13",6.7,2014,1
"1747","Adventure","The Hunger Games: Mockingjay - Part 2 ","Francis Lawrence","PG-13",6.6,2015,1
"1748","Adventure","The Hunt for Red October ","John McTiernan","PG",7.6,1990,1
"1749","Adventure","The Hunting Party ","Richard Shepard","R",6.9,2007,1
"1750","Adventure","The Huntsman: Winter's War ","Cedric Nicolas-Troyan","PG-13",6.1,2016,1
"1751","Adventure","The Imaginarium of Doctor Parnassus ","Terry Gilliam","PG-13",6.8,2009,1
"1752","Adventure","The Incredible Hulk ","Louis Leterrier","PG-13",6.8,2008,1
"1753","Adventure","The Incredibles ","Brad Bird","PG",8,2004,1
"1754","Adventure","The Iron Giant ","Brad Bird","PG",8,1999,1
"1755","Adventure","The Jackal ","Michael Caton-Jones","R",6.3,1997,1
"1756","Adventure","The Jungle Book 2 ","Steve Trenbirth","G",5.4,2003,1
"1757","Adventure","The Land Before Time ","Don Bluth","G",7.3,1988,1
"1758","Adventure","The Last Airbender ","M. Night Shyamalan","PG",4.2,2010,1
"1759","Adventure","The Last Legion ","Doug Lefler","PG-13",5.4,2007,1
"1760","Adventure","The Last of the Mohicans ","Michael Mann","R",7.8,1992,1
"1761","Adventure","The Last Witch Hunter ","Breck Eisner","PG-13",6,2015,1
"1762","Adventure","The League of Extraordinary Gentlemen ","Stephen Norrington","PG-13",5.8,2003,1
"1763","Adventure","The Legend of Hercules ","Renny Harlin","PG-13",4.2,2014,1
"1764","Adventure","The Legend of Suriyothai ","Chatrichalerm Yukol","R",6.6,2001,1
"1765","Adventure","The Legend of the Lone Ranger ","William A. Fraker","PG",5,1981,1
"1766","Adventure","The Legend of Zorro ","Martin Campbell","PG",5.9,2005,1
"1767","Adventure","The Lego Movie ","Phil Lord","PG",7.8,2014,1
"1768","Adventure","The Life Aquatic with Steve Zissou ","Wes Anderson","R",7.3,2004,1
"1769","Adventure","The Lion King ","Roger Allers","G",8.5,1994,1
"1770","Adventure","The Little Prince ","Mark Osborne","PG",7.8,2015,1
"1771","Adventure","The Little Vampire ","Uli Edel","PG",5.7,2000,1
"1772","Adventure","The Living Daylights ","John Glen","PG",6.7,1987,1
"1773","Adventure","The Lizzie McGuire Movie ","Jim Fall","PG",5.3,2003,1
"1774","Adventure","The Lone Ranger ","Gore Verbinski","PG-13",6.5,2013,1
"1775","Adventure","The Lord of the Rings: The Fellowship of the Ring ","Peter Jackson","PG-13",8.8,2001,1
"1776","Adventure","The Lord of the Rings: The Return of the King ","Peter Jackson","PG-13",8.9,2003,1
"1777","Adventure","The Lord of the Rings: The Two Towers ","Peter Jackson","PG-13",8.7,2002,1
"1778","Adventure","The Lost World: Jurassic Park ","Steven Spielberg","PG-13",6.5,1997,1
"1779","Adventure","The Magic Sword: Quest for Camelot ","Frederik Du Chau","G",6.2,1998,1
"1780","Adventure","The Man from U.N.C.L.E. ","Guy Ritchie","PG-13",7.3,2015,1
"1781","Adventure","The Man in the Iron Mask ","Randall Wallace","PG-13",6.4,1998,1
"1782","Adventure","The Man with the Golden Gun ","Guy Hamilton","PG",6.8,1974,1
"1783","Adventure","The Martian ","Ridley Scott","PG-13",8.1,2015,1
"1784","Adventure","The Mask of Zorro ","Martin Campbell","PG-13",6.7,1998,1
"1785","Adventure","The Messenger: The Story of Joan of Arc ","Luc Besson","R",6.4,1999,1
"1786","Adventure","The Mexican ","Gore Verbinski","R",6.1,2001,1
"1787","Adventure","The Mummy Returns ","Stephen Sommers","PG-13",6.3,2001,1
"1788","Adventure","The Mummy: Tomb of the Dragon Emperor ","Rob Cohen","PG-13",5.2,2008,1
"1789","Adventure","The Muppets ","James Bobin","PG",7.1,2011,1
"1790","Adventure","The Musketeer ","Peter Hyams","PG-13",4.7,2001,1
"1791","Adventure","The Nut Job ","Peter Lepeniotis","PG",5.8,2014,1
"1792","Adventure","The Omega Code ","Robert Marcarelli","PG-13",3.5,1999,1
"1793","Adventure","The Other Side of Heaven ","Mitch Davis","PG",6.5,2001,1
"1794","Adventure","The Peanuts Movie ","Steve Martino","G",7.2,2015,1
"1795","Adventure","The Perfect Storm ","Wolfgang Petersen","PG-13",6.4,2000,1
"1796","Adventure","The Phantom ","Simon Wincer","PG",4.9,1996,1
